Name,Category,Type,Version,Developer/BundleID,Drive,Install_Path
TR5 Tape Machine 80,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Tape Machine 80.vst3
RX 10 De-ess,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 10 De-ess.vst3
RX 9 Spectral De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 Spectral De-noise.vst3
Rabbit Tape,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Rabbit Tape.vst3
RX 9 De-click,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 De-click.vst3
RealGuitar Steel String,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RealGuitar Steel String.vst3
WHATTHEKEY,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WHATTHEKEY.vst3
bx_console Focusrite SC,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_console Focusrite SC.vst3
RX 11 De-plosive,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 11 De-plosive.vst3
Vienna Synchron Player,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vienna Synchron Player.vst3
Ozone 9,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 9.vst3
Ozone 10 Impact,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 10 Impact.vst3
Vocal Doubler,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vocal Doubler.vst3
THE_STRIP MASTER,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/THE_STRIP MASTER.vst3
Vienna Synchron Player Surround,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vienna Synchron Player Surround.vst3
TR5 TEAC A-3340S,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 TEAC A-3340S.vst3
FabFilter Pro-L 2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/FabFilter Pro-L 2.vst3
TR5 Master EQ-432,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Master EQ-432.vst3
Augmented STRINGS,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Augmented STRINGS.vst3
Nectar 4 Pitch,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Nectar 4 Pitch.vst3
Neutron 2 Exciter,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 2 Exciter.vst3
TR5 Leslie,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Leslie.vst3
Transient Master,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Transient Master.vst3
Ozone 11 Dynamic EQ,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Dynamic EQ.vst3
TR5 Tape Machine 440,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Tape Machine 440.vst3
TR5 White 2A,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 White 2A.vst3
RX 11 De-clip,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 11 De-clip.vst3
RX 6 De-plosive,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 6 De-plosive.vst3
Surge,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Surge.vst3
WEDGE FORCE Oolong,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WEDGE FORCE Oolong.vst3
AmpliTube 5,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/AmpliTube 5.vst3
Ozone 10 Vintage Compressor,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 10 Vintage Compressor.vst3
iZotope DDLY Dynamic Delay,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/iZotope DDLY Dynamic Delay.vst3
Boogex,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Boogex.vst3
uaudio_pultec_hlf-3c,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/uaudio_pultec_hlf-3c.vst3
Supercharger GT,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Supercharger GT.vst3
TR5 CSR Plate,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 CSR Plate.vst3
Ravage,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ravage.vst3
RC-20 Retro Color,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RC-20 Retro Color.vst3
Phasis,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Phasis.vst3
Vienna Ensemble Pro,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vienna Ensemble Pro.vst3
Momentum,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Momentum.vst3
BC Free Amp VST3,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/BC Free Amp VST3.vst3
Yak Delay,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Yak Delay.vst3
SEM V2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/SEM V2.vst3
bx_masterdesk Classic,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_masterdesk Classic.vst3
bx_cleansweep V2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_cleansweep V2.vst3
Ozone 11 Match EQ,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Match EQ.vst3
Neutron 4 Transient Shaper,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 4 Transient Shaper.vst3
uaudio_pultec_eqp-1a,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/uaudio_pultec_eqp-1a.vst3
Nectar 4 Saturation,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Nectar 4 Saturation.vst3
TR5 EQ-PG,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 EQ-PG.vst3
FabFilter Saturn 2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/FabFilter Saturn 2.vst3
Svep,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Svep.vst3
Jup-8 V3,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Jup-8 V3.vst3
THE_LIQUID,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/THE_LIQUID.vst3
RX 11 Guitar De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 11 Guitar De-noise.vst3
bx_subsynth,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_subsynth.vst3
Neutron 3 Visual Mixer,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 3 Visual Mixer.vst3
Ozone 9 Dynamics,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 9 Dynamics.vst3
WaveShell1-VST3 14.7,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WaveShell1-VST3 14.7.vst3
iZotope BreakTweaker,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/iZotope BreakTweaker.vst3
ABU,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/ABU.vst3
SonsigACE,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/SonsigACE.vst3
EZbass,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/EZbass.vst3
Fox Echo Chorus,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Fox Echo Chorus.vst3
Ozone 11 Vintage Limiter,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Vintage Limiter.vst3
RX 6 De-clip,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 6 De-clip.vst3
THE_PATTERN SHAPER,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/THE_PATTERN SHAPER.vst3
Stutter Edit 2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Stutter Edit 2.vst3
Piano V,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Piano V.vst3
bx_oberhausen,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_oberhausen.vst3
RX 6 Voice De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 6 Voice De-noise.vst3
TR5 Space Delay,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Space Delay.vst3
RX 9 De-plosive,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 De-plosive.vst3
Uhbik,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Uhbik.vst3
Ivory,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ivory.vst3
Originals - Intimate Strings,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Originals - Intimate Strings.vst3
BC Gain 3 VST3(Mono),User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/BC Gain 3 VST3(Mono).vst3
Ozone 10 Dynamic EQ,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 10 Dynamic EQ.vst3
RX 6 Spectral De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 6 Spectral De-noise.vst3
TR5 Mic Room,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Mic Room.vst3
Melodyne,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Melodyne.vst3
SurgeEffectsBank,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/SurgeEffectsBank.vst3
Solid Bus Comp,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Solid Bus Comp.vst3
WaveShell1-VST3 14.31,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WaveShell1-VST3 14.31.vst3
MJUCjr,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/MJUCjr.vst3
BC Triple EQ 4 VST3(Dual),User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/BC Triple EQ 4 VST3(Dual).vst3
Vienna Ensemble Pro Event Input,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vienna Ensemble Pro Event Input.vst3
Oracle,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Oracle.vst3
Ozone 11 Imager,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Imager.vst3
Neutron 2 Transient Shaper,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 2 Transient Shaper.vst3
THE_STRIP MINI,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/THE_STRIP MINI.vst3
RANDOM,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RANDOM.vst3
AGL,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/AGL.vst3
RX 10 Repair Assistant,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 10 Repair Assistant.vst3
TAL-Reverb-2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TAL-Reverb-2.vst3
Unfiltered Audio lo-fi-af,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Unfiltered Audio lo-fi-af.vst3
TR5 TEAC A-6100 MKII,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 TEAC A-6100 MKII.vst3
SQ80 V,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/SQ80 V.vst3
TR5 Black 76,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Black 76.vst3
Neutron 3 Sculptor,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 3 Sculptor.vst3
Muteomatic,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Muteomatic.vst3
DS-10 Drum Shaper,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/DS-10 Drum Shaper.vst3
RX 9 De-crackle,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 De-crackle.vst3
Movement,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Movement.vst3
Orb Bass,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Orb Bass.vst3
BC Flanger 3 VST3(Mono),User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/BC Flanger 3 VST3(Mono).vst3
XO,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/XO.vst3
Neutron 2 Mix Tap,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron 2 Mix Tap.vst3
SyndtSphere,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/SyndtSphere.vst3
Komplete Kontrol,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Komplete Kontrol.vst3
Massive X,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Massive X.vst3
Metal Amp Room,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Metal Amp Room.vst3
bx_saturator V2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/bx_saturator V2.vst3
Ozone 11 Elements,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Elements.vst3
RealStrat,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RealStrat.vst3
LABS,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/LABS.vst3
Addictive Trigger,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Addictive Trigger.vst3
TR5 Sunset Sound Studio Reverb,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Sunset Sound Studio Reverb.vst3
StylusRMX,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/StylusRMX.vst3
Ozone 11 Exciter,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 11 Exciter.vst3
RX 6 De-crackle,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 6 De-crackle.vst3
Originals - Epic Choir,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Originals - Epic Choir.vst3
Neutron Elements,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Neutron Elements.vst3
Ozone 9 Equalizer,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 9 Equalizer.vst3
Wurli V2,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Wurli V2.vst3
RX 10 De-click,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 10 De-click.vst3
RX 9 De-hum,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 De-hum.vst3
RX 9 Voice De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 Voice De-noise.vst3
WaveShell1-VST3 14.11,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WaveShell1-VST3 14.11.vst3
Ozone 9 Master Rebalance,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 9 Master Rebalance.vst3
WaveShell1-VST3 14.0,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/WaveShell1-VST3 14.0.vst3
Jup-8 V4,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Jup-8 V4.vst3
RX 9 Connect,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 9 Connect.vst3
Vinyl,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Vinyl.vst3
Supercharger,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Supercharger.vst3
FabFilter Pro-MB,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/FabFilter Pro-MB.vst3
RX 8 Voice De-noise,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/RX 8 Voice De-noise.vst3
TR5 Comprexxor,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Comprexxor.vst3
Kontakt 7,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Kontakt 7.vst3
Gorilla Drive,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Gorilla Drive.vst3
TR5 White Channel,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 White Channel.vst3
Signalizer,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Signalizer.vst3
FabFilter Pro-DS,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/FabFilter Pro-DS.vst3
TR5 Tape Machine 24,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/TR5 Tape Machine 24.vst3
Ozone 10 Master Rebalance,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Ozone 10 Master Rebalance.vst3
Nexus,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/Nexus.vst3
THE_STRIP ANALYSER,User VST3 Plugins,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/VST3/THE_STRIP ANALYSER.vst3
